network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,regret,323,0.409258,0.00099791,323,0.409258,0.00184023,0.00000000,0.00184023,0.001,,"{""v0"": 0.000497, ""v1"": 0.000206, ""v2"": 0.000206, ""v3"": 0.002548, ""v4"": 0.000206, ""v5"": 0.000206, ""v6"": 0.000206, ""v7"": 0.000206, ""v8"": 0.000206, ""v9"": 0.242175, ""v10"": 0.009367, ""v11"": 0.002729, ""v12"": 0.000206, ""v13"": 0.39961, ""v14"": 0.341424}","{""v0"": [0.002237, 0.002237, 0.002236], ""v1"": [0.002243, 0.002242, 0.002241, 0.002239], ""v2"": [0.002242], ""v3"": [0.002205, 0.002204, 0.00219], ""v4"": [0.002235, 0.002235, 0.002229], ""v5"": [0.002241, 0.002241, 0.002238], ""v6"": [0.002206, 0.002206, 0.002198], ""v7"": [0.002221, 0.00222], ""v8"": [0.002235], ""v9"": [0.002246], ""v10"": [0.015433, 0.014934], ""v11"": [0.015866, 0.01537], ""v12"": [0.016455, 0.016454, 0.016436], ""v13"": [0.016476, 0.016122, 0.015334, 0.005758], ""v14"": [0.157518, 0.141736, 0.079035, 0.047468]}"
5,15,39,2,True,regret,321,3.562567,0.00099860,321,3.562567,0.00183313,-0.00000709,0.00184023,0.001,100,"{""v0"": 0.000208, ""v1"": 0.000208, ""v2"": 0.000208, ""v3"": 0.00287, ""v4"": 0.000486, ""v5"": 0.000208, ""v6"": 0.00026, ""v7"": 0.000208, ""v8"": 0.000208, ""v9"": 0.23464, ""v10"": 0.006987, ""v11"": 0.002826, ""v12"": 0.000208, ""v13"": 0.407154, ""v14"": 0.343323}","{""v0"": [0.002253, 0.002253, 0.002253], ""v1"": [0.002253, 0.002253, 0.002252, 0.00225], ""v2"": [0.002252], ""v3"": [0.00221, 0.002208, 0.002193], ""v4"": [0.002238, 0.002237, 0.002225], ""v5"": [0.002251, 0.002251, 0.002249], ""v6"": [0.002213, 0.002212, 0.002202], ""v7"": [0.002232, 0.002231], ""v8"": [0.002245], ""v9"": [0.002257], ""v10"": [0.014941, 0.014573], ""v11"": [0.015092, 0.014604], ""v12"": [0.015671, 0.015671, 0.015653], ""v13"": [0.015692, 0.015353, 0.0146, 0.005468], ""v14"": [0.155986, 0.140333, 0.078196, 0.046947]}"
6,14,46,1,True,regret,47455,72.896922,0.00099973,47455,72.896922,0.04293487,0.00000000,0.04293487,0.001,,"{""v0"": 0.436971, ""v1"": 0.557329, ""v2"": 0.000959, ""v3"": 0.001255, ""v4"": 1.8e-05, ""v5"": 1.2e-05, ""v6"": 2.9e-05, ""v7"": 0.000994, ""v8"": 0.000137, ""v9"": 2e-06, ""v10"": 2e-06, ""v11"": 1.2e-05, ""v12"": 0.001184, ""v13"": 0.001098}","{""v0"": [0.042946], ""v1"": [0.042881, 0.039734, 0.034238, 0.021243, 0.01943], ""v2"": [0.990703, 0.975875], ""v3"": [0.988918, 0.986108, 0.971382], ""v4"": [0.998475, 0.998454, 0.998436, 0.998403, 0.998079], ""v5"": [0.998659, 0.998424], ""v6"": [0.998771, 0.998466, 0.998334], ""v7"": [0.99121, 0.987749, 0.986858], ""v8"": [0.999033, 0.998868, 0.998557], ""v9"": [0.991523, 0.991508], ""v10"": [0.991537, 0.991534, 0.991527, 0.991527], ""v11"": [0.991463, 0.991436, 0.991427, 0.991383], ""v12"": [0.99155, 0.991495, 0.988139, 0.98597, 0.978856, 0.973811], ""v13"": [0.993395, 0.99054, 0.983629]}"
6,14,46,2,True,regret,52941,401.664637,0.00099996,52941,401.664637,0.04294340,0.00000853,0.04293487,0.001,100,"{""v0"": 0.436967, ""v1"": 0.557155, ""v2"": 4.6e-05, ""v3"": 0.000822, ""v4"": 2.1e-05, ""v5"": 1.3e-05, ""v6"": 0.000753, ""v7"": 0.001423, ""v8"": 0.001283, ""v9"": 0.000648, ""v10"": 1e-06, ""v11"": 1.4e-05, ""v12"": 0.000142, ""v13"": 0.000711}","{""v0"": [0.042952], ""v1"": [0.042924, 0.039774, 0.034273, 0.021264, 0.01945], ""v2"": [0.998472, 0.997717], ""v3"": [0.992392, 0.990538, 0.980772], ""v4"": [0.993145, 0.993121, 0.993099, 0.993059, 0.992649], ""v5"": [0.993336, 0.993093], ""v6"": [0.993446, 0.986331, 0.983148], ""v7"": [0.988171, 0.983251, 0.981987], ""v8"": [0.990979, 0.989454, 0.986594], ""v9"": [0.995109, 0.990544], ""v10"": [0.998971, 0.998969, 0.998964, 0.998964], ""v11"": [0.998891, 0.998858, 0.998848, 0.998794], ""v12"": [0.998982, 0.998975, 0.998566, 0.998301, 0.997423, 0.996793], ""v13"": [0.995713, 0.993854, 0.989339]}"
7,12,31,1,True,regret,1484,1.299997,0.00099989,1484,1.299997,0.00397976,0.00000000,0.00397976,0.001,,"{""v0"": 0.000358, ""v1"": 0.000655, ""v2"": 5.6e-05, ""v3"": 5.6e-05, ""v4"": 0.996541, ""v5"": 0.000155, ""v6"": 0.000116, ""v7"": 0.000131, ""v8"": 5.6e-05, ""v9"": 5.6e-05, ""v10"": 0.000186, ""v11"": 0.001633}","{""v0"": [0.003975, 0.003975, 0.003973, 0.003956], ""v1"": [0.003968], ""v2"": [0.003982, 0.003981, 0.003981], ""v3"": [0.003981], ""v4"": [0.003984, 0.003629, 0.003602, 0.002495, 0.002167], ""v5"": [0.997688, 0.996972], ""v6"": [0.996742, 0.99655], ""v7"": [0.998058, 0.997865, 0.997102], ""v8"": [0.999324, 0.99857], ""v9"": [0.999669, 0.999577], ""v10"": [0.99877, 0.99788, 0.997312, 0.996363], ""v11"": [0.988594, 0.985837]}"
7,12,31,2,True,regret,1546,11.605926,0.00099996,1546,11.605926,0.00402679,0.00004704,0.00397976,0.001,100,"{""v0"": 7.1e-05, ""v1"": 0.000537, ""v2"": 5.4e-05, ""v3"": 5.4e-05, ""v4"": 0.993797, ""v5"": 0.000412, ""v6"": 0.00216, ""v7"": 0.001465, ""v8"": 5.4e-05, ""v9"": 5.4e-05, ""v10"": 0.000244, ""v11"": 0.001099}","{""v0"": [0.004028, 0.004028, 0.004028, 0.004024], ""v1"": [0.004017], ""v2"": [0.004029, 0.004028, 0.004027], ""v3"": [0.004027], ""v4"": [0.00403, 0.003672, 0.003644, 0.002524, 0.002192], ""v5"": [0.995596, 0.99363], ""v6"": [0.964156, 0.96081], ""v7"": [0.985588, 0.983477, 0.975226], ""v8"": [0.999351, 0.998628], ""v9"": [0.999682, 0.999594], ""v10"": [0.99839, 0.997226, 0.996482, 0.995242], ""v11"": [0.992311, 0.990443]}"
8,14,49,1,True,regret,38113,69.333445,0.00099999,38113,69.333445,0.04561043,0.00000000,0.04561043,0.001,,"{""v0"": 0.44912, ""v1"": 0.000451, ""v2"": 4.4e-05, ""v3"": 0.271713, ""v4"": 0.276025, ""v5"": 5e-06, ""v6"": 2e-06, ""v7"": 7.7e-05, ""v8"": 7e-06, ""v9"": 2e-06, ""v10"": 1.2e-05, ""v11"": 6.8e-05, ""v12"": 0.000972, ""v13"": 0.001504}","{""v0"": [0.045682], ""v1"": [0.045249, 0.045238, 0.045235], ""v2"": [0.045353, 0.04535, 0.045348, 0.045329], ""v3"": [0.045369, 0.031974, 0.020481], ""v4"": [0.210072, 0.209003, 0.126358], ""v5"": [0.999325, 0.999316, 0.999311, 0.999228], ""v6"": [0.999354, 0.999343], ""v7"": [0.999372, 0.999191, 0.998385], ""v8"": [0.999034, 0.999018, 0.999009, 0.999, 0.998961], ""v9"": [0.999091, 0.999089, 0.999069, 0.999036], ""v10"": [0.999119, 0.999102, 0.999084, 0.999058, 0.998974], ""v11"": [0.99927, 0.999051, 0.998974], ""v12"": [0.994359, 0.993944, 0.992991, 0.991653, 0.991579], ""v13"": [0.988696, 0.97588, 0.973957, 0.972704]}"
8,14,49,2,True,regret,61045,471.633838,0.00099980,61045,471.633838,0.04561177,0.00000134,0.04561043,0.001,100,"{""v0"": 0.449212, ""v1"": 1.5e-05, ""v2"": 0.000597, ""v3"": 0.270783, ""v4"": 0.275782, ""v5"": 1e-06, ""v6"": 9e-06, ""v7"": 0.001149, ""v8"": 0.000419, ""v9"": 0.000663, ""v10"": 1e-06, ""v11"": 2.8e-05, ""v12"": 0.00014, ""v13"": 0.001203}","{""v0"": [0.045664], ""v1"": [0.045651, 0.04565, 0.04565], ""v2"": [0.045433, 0.045389, 0.045366, 0.045114], ""v3"": [0.045655, 0.032188, 0.020625], ""v4"": [0.21036, 0.209289, 0.126549], ""v5"": [0.990682, 0.99068, 0.990679, 0.99066], ""v6"": [0.990609, 0.99056], ""v7"": [0.990693, 0.988026, 0.976369], ""v8"": [0.996366, 0.995539, 0.995033, 0.9946, 0.992395], ""v9"": [0.994391, 0.993993, 0.989837, 0.981578], ""v10"": [0.999686, 0.999684, 0.999682, 0.999679, 0.999667], ""v11"": [0.999702, 0.999613, 0.999582], ""v12"": [0.999186, 0.999126, 0.998987, 0.998793, 0.998782], ""v13"": [0.990944, 0.980627, 0.979074, 0.978062]}"
9,10,23,1,True,regret,1056,0.654272,0.00099997,1056,0.654272,0.00453538,0.00000000,0.00453538,0.001,,"{""v0"": 0.000484, ""v1"": 0.002595, ""v2"": 0.000194, ""v3"": 0.005617, ""v4"": 0.989629, ""v5"": 9.5e-05, ""v6"": 9.5e-05, ""v7"": 0.000143, ""v8"": 9.5e-05, ""v9"": 0.001053}","{""v0"": [0.004678, 0.004674, 0.004671, 0.004665], ""v1"": [0.004704, 0.004638], ""v2"": [0.004835, 0.004833, 0.004832, 0.004829, 0.004823], ""v3"": [0.004669, 0.004629], ""v4"": [0.00484, 0.001888], ""v5"": [0.998021, 0.996196], ""v6"": [0.999106, 0.998198], ""v7"": [0.998873], ""v8"": [0.999329], ""v9"": [0.994041, 0.993789]}"
9,10,23,2,True,regret,973,3.281862,0.00099948,973,3.281862,0.00453758,0.00000220,0.00453538,0.001,100,"{""v0"": 0.000393, ""v1"": 0.002505, ""v2"": 0.000186, ""v3"": 0.005563, ""v4"": 0.989739, ""v5"": 0.000103, ""v6"": 0.000103, ""v7"": 0.000103, ""v8"": 0.000151, ""v9"": 0.001154}","{""v0"": [0.004684, 0.004681, 0.004678, 0.004674], ""v1"": [0.004705, 0.004641], ""v2"": [0.004831, 0.00483, 0.004829, 0.004826, 0.004821], ""v3"": [0.004667, 0.004628], ""v4"": [0.004837, 0.001887], ""v5"": [0.997853, 0.995873], ""v6"": [0.999029, 0.998044], ""v7"": [0.999192], ""v8"": [0.99893], ""v9"": [0.993471, 0.993195]}"
10,12,38,1,True,plateau,145500,303.000445,0.00213275,145500,303.000445,0.38055235,0.00000000,0.38055235,0.001,,"{""v0"": 0.153697, ""v1"": 0.176564, ""v2"": 0.178247, ""v3"": 0.000375, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000491, ""v7"": 1e-06, ""v8"": 0.133505, ""v9"": 3.9e-05, ""v10"": 0.178595, ""v11"": 0.178486}","{""v0"": [0.380358, 0.214921], ""v1"": [0.380537, 0.355912, 0.353798, 0.323454, 0.258058], ""v2"": [0.380551], ""v3"": [0.379163, 0.378648, 0.378054], ""v4"": [0.380293, 0.380292, 0.380289, 0.380288], ""v5"": [0.380294, 0.380293, 0.380292, 0.380292], ""v6"": [0.378857, 0.378759, 0.378685, 0.378405, 0.378175], ""v7"": [0.380296, 0.380295], ""v8"": [0.380298, 0.344484, 0.311518, 0.270594], ""v9"": [0.999767, 0.99968], ""v10"": [0.380522, 0.352024, 0.183657], ""v11"": [0.380552, 0.206186, 0.189806]}"
10,12,38,2,True,plateau,106000,363.550098,0.00237246,106000,363.550098,0.38039294,-0.00015940,0.38055235,0.001,100,"{""v0"": 0.153782, ""v1"": 0.176652, ""v2"": 0.178331, ""v3"": 1e-06, ""v4"": 6e-06, ""v5"": 3.1e-05, ""v6"": 1e-06, ""v7"": 0.000319, ""v8"": 0.133591, ""v9"": 6.1e-05, ""v10"": 0.178659, ""v11"": 0.178566}","{""v0"": [0.380171, 0.214787], ""v1"": [0.380361, 0.35574, 0.353627, 0.32329, 0.257915], ""v2"": [0.380383], ""v3"": [0.380037, 0.380035, 0.380034], ""v4"": [0.38001, 0.380007, 0.379982, 0.379973], ""v5"": [0.379951, 0.379907, 0.379884, 0.379868], ""v6"": [0.380039, 0.380038, 0.380038, 0.380038, 0.380037], ""v7"": [0.379057, 0.378474], ""v8"": [0.380042, 0.344242, 0.31129, 0.270386], ""v9"": [0.999633, 0.999496], ""v10"": [0.380393, 0.3519, 0.183575], ""v11"": [0.380392, 0.206074, 0.189702]}"
11,11,36,1,True,regret,72477,105.541520,0.00099998,72477,105.541520,0.06072785,0.00000000,0.06072785,0.001,,"{""v0"": 0.218376, ""v1"": 0.241709, ""v2"": 0.000314, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.000398, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.53848, ""v9"": 7.9e-05, ""v10"": 0.000639}","{""v0"": [0.060745, 0.053381, 0.03943, 0.038556, 0.030051], ""v1"": [0.220286, 0.157251, 0.082339], ""v2"": [0.998167, 0.99814, 0.997751, 0.997035], ""v3"": [0.999983, 0.999981, 0.999976, 0.999975, 0.999973], ""v4"": [0.999984], ""v5"": [0.997571, 0.997151], ""v6"": [0.999992, 0.999985, 0.999977], ""v7"": [0.999985], ""v8"": [0.060511, 0.060023, 0.058361, 0.055958, 0.04983, 0.043196, 0.038374], ""v9"": [0.999351, 0.999166], ""v10"": [0.996001, 0.995074, 0.985645]}"
11,11,36,2,True,regret,69968,271.726658,0.00099961,69968,271.726658,0.06068961,-0.00003824,0.06072785,0.001,100,"{""v0"": 0.218858, ""v1"": 0.241372, ""v2"": 1e-06, ""v3"": 0.000401, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-05, ""v7"": 1.5e-05, ""v8"": 0.538458, ""v9"": 0.000763, ""v10"": 0.000119}","{""v0"": [0.060702, 0.053336, 0.039388, 0.038514, 0.030014], ""v1"": [0.220715, 0.157581, 0.082526], ""v2"": [0.999984, 0.999984, 0.999982, 0.999979], ""v3"": [0.997695, 0.997081, 0.99557, 0.995147, 0.994587], ""v4"": [0.999983], ""v5"": [0.999992, 0.999991], ""v6"": [0.999939, 0.999888, 0.999829], ""v7"": [0.999826], ""v8"": [0.060537, 0.060049, 0.058386, 0.055983, 0.049852, 0.043215, 0.038391], ""v9"": [0.993741, 0.991971], ""v10"": [0.999252, 0.999078, 0.997291]}"
12,14,45,1,True,regret,464,0.639938,0.00099906,464,0.639938,0.00261370,0.00000000,0.00261370,0.001,,"{""v0"": 0.335406, ""v1"": 0.001596, ""v2"": 0.000154, ""v3"": 0.000154, ""v4"": 0.000154, ""v5"": 0.000154, ""v6"": 0.000154, ""v7"": 0.000154, ""v8"": 0.000154, ""v9"": 0.000154, ""v10"": 0.000154, ""v11"": 0.004388, ""v12"": 0.354709, ""v13"": 0.302515}","{""v0"": [0.002642, 0.002308, 0.001728, 0.001553, 0.000922], ""v1"": [0.019838, 0.019766], ""v2"": [0.019988], ""v3"": [0.02006, 0.020045, 0.020044], ""v4"": [0.020101, 0.020099, 0.020091, 0.020077], ""v5"": [0.020039, 0.020022], ""v6"": [0.020104, 0.0201, 0.02008, 0.020022], ""v7"": [0.020099, 0.020079], ""v8"": [0.020132], ""v9"": [0.020157, 0.020154, 0.020148, 0.020147, 0.020146], ""v10"": [0.020179, 0.020169, 0.020163, 0.020158], ""v11"": [0.019551, 0.019464, 0.019411], ""v12"": [0.020198, 0.019443, 0.019252, 0.018999, 0.017999, 0.016331, 0.009353], ""v13"": [0.168706, 0.164131]}"
